address,suburb,postcode,state,Country,shortid,latitude,longitude,status
31-69 McLister Street,Spotswood,3015,VIC,Australia,NKSGP,-37.8314466,144.8837403,cached
6 Herndon Close,Cannington,6107,WA,Australia,YJ522,-32.0129437,115.9318927,cached
-,Westdale,2340,NSW,Australia,3077,-31.0797825,150.8542593,cached
42 Frederick Street,Fairfield,2165,NSW,Australia,P5NRB,-33.8748544,150.9475227,cached
35 Kenny Street,Wollongong,2500,NSW,Australia,4225,-34.4287096,150.8920492,cached
22 Hollybrook Street,Melton South,3338,VIC,Australia,P7VIT,-37.7165649,144.5775758,cached
16 Buttigieg Place,Plumpton,2761,NSW,Australia,Q5RPF,-33.7516762,150.844642,cached
22 Cutler Avenue,St Marys,2760,NSW,Australia,RBLY5,-33.7717413,150.7843811,cached
Nandina Avenue,Lake Albert,2650,NSW,Australia,1037,-35.1615039,147.38253,cached
-,South Grafton,2460,NSW,Australia,4279,-29.707559,152.9393506,cached
71-73 Macquarie Street,Wallsend,2287,NSW,Australia,1070,-32.8949226,151.6665081,cached
488 Canterbury Road,Campsie,2194,NSW,Australia,KQ8KM,-33.9196734,151.1015696,cached
6 Hourigan Way,Werribee,3030,VIC,Australia,MTV23,-37.9165563,144.6266696,cached
46 Lodge St,Asquith,2077,NSW,Australia,2671,-33.6868321,151.1036243,cached
153 Townview Rd,Mount Pritchard,2170,NSW,Australia,654,-33.9080695,150.906985,cached
26 Austral Street,Nelson Bay,2315,NSW,Australia,92HBG,-32.721951,152.1523864,cached
13 Bonnie View Street,Gymea,2227,NSW,Australia,1079,-34.0388025,151.0822777,cached
39 North Street,Wyong,2259,NSW,Australia,1085,-33.2843475,151.4249427,cached
45-47 Collingwood Street,Coffs Harbour,2450,NSW,Australia,962I9,-30.3024409,153.1367073,cached
203/205 Gipps Street,Abbotsford,3067,VIC,Australia,QKRMX,-37.8055314,144.9961333,cached
154A Seaford Road,Seaford,3198,VIC,Australia,QVXTS,-38.111035,145.1454509,cached
28 William Road,Carrum Downs,3201,VIC,Australia,QYIVV,-38.0973117,145.1783151,cached
197 Kinghorne Street,Nowra,2541,NSW,Australia,AB2S7,-34.8894189,150.6008734,cached
53 Church Street,South Windsor,2756,NSW,Australia,3905,-33.6160749,150.8069802,cached
2 Salim way,Clyde North,3978,VIC,Australia,R53MS,-38.1128806,145.3280307,cached
42 Griffiths Street,Charlestown,2290,NSW,Australia,3CAUY,-32.9637622,151.6913763,cached
17A Boundary Street,Singleton,2330,NSW,Australia,3JY5S,-32.5660636,151.1805421,cached
Oran Park,Oran Park,2569,NSW,Australia,CBKSB,-34.1924773,150.7040079,cached
"46 Reinforcement Parade, Shoreline",North Coogee,6163,WA,Australia,2W998,-32.0845275,115.7590225,cached
23 Hillview Rd,Katoomba,2780,NSW,Australia,646,-33.68868,150.3186002,cached
Seymour Place,Belfield,2191,NSW,Australia,7746,-33.9059822,151.0831572,cached
21 - 33 Iriving Avenue,Box Hill,2765,VIC,Australia,RK3L5,-37.8158994,145.1209688,cached
1/100 Fenway boulevard,Clyde North,3978,VIC,Australia,RLIGG,-38.0878781,145.3418177,cached
9 Martin Av,Pagewood,2035,NSW,Australia,F9ZMS,-33.9372513,151.2177802,cached
"Unit 1 21 Niel Street, Croydon",Croydon,3136,VIC,Australia,S5QJI,-37.7915023,145.2887786,cached
Ballarto Road,Cranbourne,3977,VIC,Australia,S6HPN,-38.126475,145.2685301,cached
74 Gaston loop,Officer,3809,VIC,Australia,SCUCS,-38.0709811,145.4062439,cached
6 Peppercress Street,White Hills,3550,VIC,Australia,Q54WW,-36.7218694,144.3091587,cached
21 Garven street,Cliftleigh,2325,NSW,Australia,915IE,-32.7866379,151.5136601,cached
2 Loloma Place,Rooty Hill,2766,NSW,Australia,VDT83,-33.7616745,150.8355192,cached
6-8 Archbold Road,Long Jetty NSW 12321 ⋅ Central Coast,2261,NSW,Australia,1102,-33.3544757,151.4905566,cached
81 Marie Crescent,Wendouree,3355,VIC,Australia,STB5M,-37.5230503,143.8394899,cached
4 Terminal Place,Merrylands,2160,NSW,Australia,VY12N,-33.8354947,150.9925435,cached
10 Peridot Way,Delacombe,3356,VIC,Australia,QE6W6,-37.55912380000001,143.7919315,cached
9 Service Street,Sunshine,3020,VIC,Australia,SXWEE,-37.7835956,144.8357949,cached
2/29 Helen Street,Mount Hutton,2290,NSW,Australia,1110,-32.9816502,151.6716753,cached
Cuckoo Dove Place,Ewingsdale,2481,NSW,Australia,25ECK,-28.636686,153.5551531,cached
Wallowa Crescent,Frankston North,3200,VIC,Australia,T8KLX,-38.1179779,145.1602821,cached
229 Stoney Creek Road,Beverly Hills,2209,NSW,Australia,JP5Y7,-33.9516775,151.0907057,cached
"5 Stud Road, Dandenong",Dandenong,3175,VIC,Australia,TG9L3,-37.98440009999999,145.2205721,cached
44 Lillimur Road,Ormond,3204,VIC,Australia,TI9T9,-37.9003595,145.0420772,cached
Milton Oran Park,Oran Park,2570,NSW,Australia,5RMVH,-34.0159452,150.7439121,cached
6 Hemmings Street,Dandenong,3175,VIC,Australia,R6ZBB,-37.9833281,145.2103825,cached
"3 Purpletop Drive, Kellyville",Kellyville,2155,NSW,Australia,APIHU,-33.713509,150.9419498,cached
"3 Cecil Lane, Clyde",Clyde,3979,VIC,Australia,TMKKD,-38.1255308,145.3286711,cached
Lot 159 Beveridge Road Beveridge,Beveridge,3753,VIC,Australia,TPTUY,-37.4723924,145.0054704,cached
2 Candlebark Crescent,Frankston North,3200,VIC,Australia,RLPGL,-38.1231667,145.1488044,cached
26 Evelyne Avenue,Cranbourne,3977,VIC,Australia,U2EIS,-38.0982212,145.271501,cached
Galah Chase,Beveridge,3753,VIC,Australia,U6LPP,-37.4791592,144.9633703,cached
"134 Spencer Street, Sebastopol",Sebastopol,3356,VIC,Australia,S2XXP,-37.5961354,143.8376831,cached
47 Tower Street,Thornhill Park,3095,VIC,Australia,UFB5L,-37.7168587,144.6280495,cached
Seacrest ave,Seaford,3198,VIC,Australia,UFFFC,-38.1093413,145.1445241,cached
4-6 Drake Court,Melton,3337,VIC,Australia,UH1JB,-37.6766226,144.5844596,cached
1 Hardhead St,Wallan,3756,VIC,Australia,UM55L,-37.4057388,144.9610333,cached
Highlander Dr,Craigieburn,3064,VIC,Australia,UNCHC,-37.5781485,144.8965501,cached
195 Kinghorne Street,Nowra,2541,NSW,Australia,TWJFW,-34.889268,150.6008508,cached
12 Wedge Street,Dandenong,3175,VIC,Australia,V1FC7,-37.9939833,145.2220401,cached
Baulkham Hills,Baulkham Hills,2153,NSW,Australia,VS9AU,-33.7619106,150.9929255,cached
11 CARR ST,Brighton East,3187,VIC,Australia,T2YT6,-37.9275744,145.0279896,cached
21 Everlasting st,Denham Court,2565,NSW,Australia,WDFZS,-33.98864700000001,150.8158879,cached
6 Cross Street,Footscray,3011,VIC,Australia,V8L6X,-37.8008693,144.8849506,cached
210-228 STANLEY ST,West Melbourne,3003,VIC,Australia,T81CX,-37.8098388,144.9459339,cached
6 Galway Court,Wheelers Hill,3170,VIC,Australia,VC2YM,-37.9196318,145.1857847,cached
25 North Arm Road,Murwillumbah,2484,NSW,Australia,ZLEID,-28.3364327,153.3678367,cached
"78 Newton Road, Blacktown",Blacktown,2148,NSW,Australia,7884,-33.773045,150.8990563,cached
Pavilion Street,Deanside,3336,VIC,Australia,VPHUV,-37.72828,144.7224212,cached
16 Bateman Drive,Harkness,3337,VIC,Australia,VY73U,-37.667941,144.5605571,cached
12 Peridot Way,Delacombe,3356,VIC,Australia,WN91S,-37.5591529,143.7921951,cached
19 Deshon Street,Woolloongabba,4102,QLD,Australia,44AYK,-27.4926004,153.042027,cached
21 Table Hill Road,Daylesford,3460,VIC,Australia,X7TY3,-37.3445071,144.1298555,cached
1/122 Canterbury Street,Ballarat,3350,VIC,Australia,X8WHC,-37.5548909,143.8922299,cached
"13 Hanover Cct, Melton South VIC",Melton,3338,VIC,Australia,UH2CK,-37.7145617,144.5675842,cached
-,Goulburn,2580,NSW,Australia,943,-34.7567489,149.713629,cached
11/30 degille St,North Bendigo,3550,VIC,Australia,XBHYA,-36.7325591,144.2790849,cached
25 Joyce Street,Pendle Hill,2145,NSW,Australia,6991,-33.8027758,150.957451,cached
Melton South,Melton,3338,VIC,Australia,XG3NI,-37.7029022,144.5749646,cached
40 Whiteside Street,Beveridge,3572,VIC,Australia,XIR8U,-37.4769643,144.9601803,cached
"Wickham St, Wickham",Wickham,2300,NSW,Australia,9RKP1,-32.9235729,151.7585877,cached
Italianate Ave,Deanside,3336,VIC,Australia,XX12B,-37.7287508,144.7206495,cached
"22 Westbourne Street,  23 Westbourne St,  28 Westbourne St,  35 Westbourne Street,  38 Westbourne Street.",Strathtulloh,3338,VIC,Australia,V8C3Z,-37.734067,144.6038224,cached
25 Rogers Street,Pakenham,3807,VIC,Australia,YQR5V,-38.0772643,145.476644,cached
Lindberg Street,Manor Lakes,3024,VIC,Australia,YXZQS,-37.8667577,144.5770443,cached
4/5 Hotham Street,Cranbourne,3977,VIC,Australia,YZJKH,-38.1032756,145.2892195,cached
Cameron way,Pakenham,3810,VIC,Australia,VVG5H,-38.077628,145.4972638,cached
11 Raphael Street,Lidcombe,2141,NSW,Australia,8569,-33.8657844,151.0469763,cached
37 CHANNON STREET,Cannington,6107,WA,Australia,5D1TR,-32.005309,115.9299249,cached
Claymore NSW,Claymore,2559,NSW,Australia,EQTCV,-34.0448171,150.8103771,cached
40 Mcalister Parade,Marsden Park,2765,NSW,Australia,8513,-33.6913172,150.808979,cached
179 Davy Street,Booragoon,6154,WA,Australia,2187,-32.0358444,115.8323678,cached
Dallington,Balga,6061,WA,Australia,2BFFY,-31.8591907,115.8397568,cached
37 CHANNON STREET,Cannington,6107,WA,Australia,AQCBS,-32.005309,115.9299249,cached
38 George Road,Geraldton,6530,WA,Australia,5148,-28.771872,114.6162091,cached
12 Newport St,Ridgewood,6030,WA,Australia,61PPN,-31.664581,115.7268237,cached
33-35 Park Street,Argenton,2284,NSW,Australia,VP2I9,-32.9662511,151.6015106,cached
6 & 8 Lanyon Street,Mandurah,6166,WA,Australia,91P52,-32.5340977,115.7334873,cached
44 Kevin Mulroney Drive,Flinders View,4305,QLD,Australia,Y65R2,-27.6502747,152.7834426,cached
19 Deshon Street,Woolloongabba,4102,QLD,Australia,ZT882,-27.4926004,153.042027,cached
506/17 Penny Place,Adelaide,5000,SA,Australia,1449,-34.9309197,138.6015396,cached
22 Saltriver Street,Ellenbrook,6069,WA,Australia,HZX3Y,-31.74258679999999,116.0164222,cached
9a Montsalvat Drive,Greenfields,6210,WA,Australia,I53ID,-32.5222898,115.7540832,cached
"1A Grothe Street, Morayfield",Morayfield,4505,QLD,Australia,68VX2,-27.1201733,152.9421533,cached
Whatley Crescent,Mount Lawley,6056,WA,Australia,JEF53,-31.9336175,115.8845501,cached
14A Radley Place,Cherrybrook,2126,NSW,Australia,A4LDA,-33.7364949,151.0374401,cached
Isobel Street,Bentley,6102,WA,Australia,RZ1QW,-31.9988565,115.9201849,cached
32 Leslie Street,Dudley Park,6210,WA,Australia,JZSEF,-32.5384786,115.7238054,cached
44 barry marshall Parade,Murdoch,6150,WA,Australia,LJZ3E,-32.0687551,115.8467673,cached
24 sparke street,Bellbird,2325,NSW,Australia,7397,-32.8573034,151.3187839,cached
Pattie Street,Cannington,6107,WA,Australia,MK9UH,-32.0156374,115.9360966,cached
203/8 Taylors Lane,Lane Cove North,2066,NSW,Australia,LNXTS,-33.8120585,151.1735178,cached
27 Abington Avenue,Baldivis,6166,WA,Australia,ZC1TX,-32.3365605,115.8137357,cached
14 Ibbott Lane,Belconnen,2617,ACT,Australia,9273,-35.2464856,149.0664996,cached
807/17 Penny Place,Adelaide,5000,SA,Australia,9JP4W,-34.9309657,138.6017984,cached
174 South Liverpool Road,Hinchinbrook,2168,NSW,Australia,FVDBY,-33.9110781,150.8732827,cached
89 Wyadra Avenue,North Manly,2100,NSW,Australia,1297,-33.771234,151.2756568,cached
14 Ibbott Lane,Belconnen,2617,ACT,Australia,9274,-35.2464856,149.0664996,cached
360 Richardson Road,Norman Gardens,4701,QLD,Australia,6945,-23.3393068,150.5241861,cached
14-16 Park Street,Port Macquarie,2444,NSW,Australia,256K9,-31.4316644,152.8998665,cached
"56 Tomaree Road, Shoal Bay",Shoal Bay,2315,NSW,Australia,2413,-32.7251031,152.1751102,cached
Ransley St,Penrith,2750,NSW,Australia,1673,-33.7573659,150.6872427,cached
"Collingwood Street, Coffs Harbour",Coffs Harbour,2450,NSW,Australia,BAUB4,-30.303171,153.1356884,cached
1 Faithful Street,Oran Park,2570,NSW,Australia,2016,-34.0120805,150.7320729,cached
14 Myrtle Street,North Balgowlah,2093,NSW,Australia,2861,-33.7888243,151.256368,cached
12 Arcadia Avenue,The Basin,3154,VIC,Australia,1580,-37.8600982,145.3068035,cached
66 Country Club Drive,Chirnside Park,3116,VIC,Australia,1598,-37.7530174,145.3247335,cached
5 Chifley Cescent,Dandenong North,3175,VIC,Australia,2059,-37.9673112,145.2072593,cached
7 Panorama Drive,Delacombe,3356,VIC,Australia,2071,-37.5896324,143.8225296,cached
13 Steedman Street,Mordialloc,3195,VIC,Australia,2298,-38.0051018,145.0956466,cached
68 Sternberg Street,Kennington,3550,VIC,Australia,2860,-36.7650283,144.2919187,cached
28 Victoria Street,Toukley,2263,NSW,Australia,NCUIQ,-33.2836449,151.5631745,cached
9  Abigail St,Seven Hills,2147,NSW,Australia,4747,-33.7790616,150.9442837,cached
4 Third Ave,Macquarie Fields,2564,NSW,Australia,4789,-33.9908862,150.884742,cached
22 Chaucer Crescent,Bundoora,3083,VIC,Australia,2CMWW,-37.6955758,145.063472,cached
18 Beachwood Drive,Wantirna South,3152,VIC,Australia,3298,-37.8866188,145.2338691,cached
848 Howitt Street,Wendouree,3355,VIC,Australia,3425,-37.5413353,143.8434101,cached
4 Thomas Street,Nhill,3418,VIC,Australia,3388,-36.3371213,141.6448111,cached
67 Munro Avenue,Ashburton,3147,VIC,Australia,3501,-37.8695841,145.0755446,cached
42A Barnes Street,Stawell,3380,VIC,Australia,3627,-37.0557872,142.7704238,cached
1A/3 Wingoon Court,California Gully,3556,VIC,Australia,3880,-36.7246346,144.2764806,cached
141 Ludstone St,Hampton,3188,VIC,Australia,3935,-37.9344922,145.0181959,cached
171 Somerville Rd,Hornsby Heights,2077,NSW,Australia,5420,-33.6598708,151.1036658,cached
76-88 Cants Road,Colac,3250,VIC,Australia,4122,-38.3439805,143.5685893,cached
12 St Albans Road,Warnervale,2259,NSW,Australia,5657,-33.2463484,151.4452118,cached
1A First Avenue Melton South,Melton South,3338,VIC,Australia,3ZIAL,-37.701065,144.575189,cached
26 Cooyong Rd,Terrey Hills,2084,NSW,Australia,5951,-33.6846245,151.2230027,cached
59 Amor St,Hornsby,2077,NSW,Australia,4705,-33.6860756,151.1011228,cached
64 Mitchell Street,Echuca,3564,VIC,Australia,4433,-36.1323609,144.7591314,cached
4 Third Ave,Macquarie Fields,2564,NSW,Australia,4934,-33.9908862,150.884742,cached
94 - 96 Church Street,Colac,3250,VIC,Australia,4684,-38.3431519,143.6025266,cached
18 Nottingham Avenue,Castle Hill,2154,NSW,Australia,SB1JJ,-33.7231751,150.9982555,cached
540 Nagle Rd,Lavington,2641,NSW,Australia,6132,-36.03885959999999,146.9572978,cached
33 Sava Street,Spring Farm,2570,NSW,Australia,HZSPS,-34.074837,150.7294493,cached
45 Lemon Grove,Nunawading,3131,VIC,Australia,5022,-37.8059718,145.1844165,cached
6 Gillespie,Liverpool,2170,NSW,Australia,63UWK,-33.9292355,150.9172638,cached
17 Burke Road,Ararat,3377,VIC,Australia,5090,-37.2983548,142.9358016,cached
"7 Carter Street, Horsham",Horsham,3400,VIC,Australia,5156,-36.7134955,142.1864592,cached
697a Main Road,Edgeworth,2285,NSW,Australia,6304,-32.9245929,151.6266275,cached
2 Maclagan Crescent,Reservoir,3073,VIC,Australia,529,-37.7064322,145.008623,cached
13 `Cockatoo Drive,Carrum Downs,3201,VIC,Australia,538,-38.1119461,145.1785919,cached
11 Burn Street,Ararat,3377,VIC,Australia,539,-37.2740717,142.9561134,cached
37 Dean Street,Ararat,3377,VIC,Australia,552,-37.2741742,142.9370619,cached
11 True Avenue,Carrum,3197,VIC,Australia,554,-38.0719382,145.1292849,cached
70 Paperbark Street,Doveton,3177,VIC,Australia,555,-37.9950628,145.2410111,cached
3 St Agnes Way,Blair Athol,2560,NSW,Australia,W95PX,-34.0609782,150.8077577,cached
Burigal St,Narrabri,2390,NSW,Australia,6528,-30.336047,149.7548545,cached
9 Balyarta Steet,Alfredton,3350,VIC,Australia,5884,-37.5527735,143.806005,cached
8 Pineville Avenue,Geelong West,3218,VIC,Australia,592,-38.1439201,144.3469073,cached
82 McLeod Road,Carrum,3197,VIC,Australia,599,-38.0736673,145.1312163,cached
"39 Dibbs St, Lismore",Lismore,2480,NSW,Australia,7375,-28.8114133,153.2925547,cached
14a Byron Street,Clayton South,3169,VIC,Australia,605,-37.9357767,145.1194492,cached
30 Vermont St,Sutherland,2232,NSW,Australia,LTZLA,-34.0266975,151.0576485,cached
341 - 345A Ballarat Road,Batesford,3221,VIC,Australia,6293,-38.1024216,144.3159465,cached
192A Lyrebird Drive,Carrum Downs,3201,VIC,Australia,6386,-38.1040228,145.1870226,cached
98 miller street,Mount Druitt,2770,NSW,Australia,7405,-33.7747368,150.8166159,cached
225 Clarendon Street,Thornbury,3071,VIC,Australia,652,-37.76114889999999,145.0178107,cached
7A Bradbury Drive,Wangaratta,3677,VIC,Australia,653,-36.3809487,146.3209341,cached
18 Donald Grove,Chelsea,3196,VIC,Australia,663,-38.0472584,145.1179058,cached
335C Clarendon Street,Thornbury,3071,VIC,Australia,6713,-37.761879,145.0269626,cached
95A Albert Street,Preston,3072,VIC,Australia,6778,-37.7410763,145.0226675,cached
36 Bowline Circuit,Corlette,2315,NSW,Australia,7454,-32.7253189,152.1136958,cached
14 Castles Road,Bentleigh,3204,VIC,Australia,688,-37.9320345,145.0409947,cached
44 Crusoe Drive,Lysterfield,3156,VIC,Australia,6892F,-37.91429189999999,145.2789804,cached
55 B Manchester Road,Mooroolbark,3138,VIC,Australia,690,-37.7836639,145.3108572,cached
32 Walker Street,Stawell,3380,VIC,Australia,703,-37.0488159,142.7778343,cached
2 / 12 Porter Road,Heidelberg Heights,3081,VIC,Australia,7132,-37.7435118,145.0571256,cached
9 Palmeston Street,Sale,3850,VIC,Australia,717,-38.1104869,147.0796461,cached
59 Power Street,Williamstown,3016,VIC,Australia,7240,-37.8539817,144.8877144,cached
2 Towle Court,Echuca,3564,VIC,Australia,7241,-36.1431039,144.744733,cached
803 Bellarine Highway,Leopold,3224,VIC,Australia,7623,-38.1902239,144.4705354,cached
3 Coora Road,Oakleigh South,3167,VIC,Australia,7701,-37.9144815,145.1051816,cached
8 Scartree Court,Bundoora,3083,VIC,Australia,7778,-37.6801665,145.0812862,cached
11 Helena Street,Clayton South,3169,VIC,Australia,7U2PD,-37.9333781,145.1242536,cached
12 Eisenhauer Drive Thurgoona NSW,Thurgoona,2640,NSW,Australia,915NZ,-36.025949,146.9822085,cached
45 Sun Crescent,Sunshine,3020,VIC,Australia,812,-37.7864453,144.8281997,cached
16 Holt Street,Stawell,3380,VIC,Australia,8126,-37.0590254,142.7894821,cached
142-144 Albany Street,Point Frederick,2250,NSW,Australia,9641,-33.4367992,151.3442091,cached
14A Hillston Road,Moorabbin,3189,VIC,Australia,8543,-37.94221539999999,145.0434083,cached
5 Smith Street,Carrum,3197,VIC,Australia,8592,-38.0752471,145.1285322,cached
Showground Road Gosford,Gosford,2250,NSW,Australia,9BYKT,-33.4173515,151.3424266,cached
6 Weeroona Terrace,Altona Meadows,3028,VIC,Australia,86BH6,-37.8797124,144.7937544,cached
1 Henderson Court,Bundoora,3083,VIC,Australia,8706,-37.6796768,145.0797942,cached
97 Clarence Street,Condell Park,2200,NSW,Australia,7402,-33.9243379,151.0212786,cached
7 Princes Street,Watsonia,3087,VIC,Australia,8748,-37.7066605,145.0823001,cached
18 Kinsel Grove,Bexley,2207,NSW,Australia,75X45,-33.9504785,151.1249595,cached
3 Greenfields Terrace,Bundoora,3083,VIC,Australia,8MYGE,-37.68047780000001,145.0811758,cached
30 Esdale Street,Blackburn,3130,VIC,Australia,9056,-37.8131128,145.1652473,cached
43 Byron Road,Kilsyth,3137,VIC,Australia,9072,-37.8050885,145.3029018,cached
27 Tate Street,Thomson,3219,VIC,Australia,9174,-38.1681316,144.3759442,cached
"17 Goulburn Street, Liverpool",Liverpool,2170,NSW,Australia,N5XJS,-33.9165329,150.9290553,cached
13 Venetian Court,Croydon,3136,VIC,Australia,9415,-37.8024992,145.2973083,cached
42A Screen Street,Frankston,3199,VIC,Australia,9430,-38.1558664,145.1416278,cached
17 Goulburn Street,Liverpool,2170,NSW,Australia,Q8FFL,-33.9165329,150.9290553,cached
Speers Point,Cardiff,2285,NSW,Australia,G11EZ,-32.9608743,151.6231379,cached
102/7 Windsor Terrace,Williamstown,3016,VIC,Australia,A3XM6,-37.8656845,144.9092977,cached
30 Illoura Avenue,Ringwood East,3135,VIC,Australia,A5R2Q,-37.8149973,145.2456779,cached
"6 Moss Avenue, Toukley",Toukley,2263,NSW,Australia,CF525,-33.2647318,151.535149,cached
18 Niel Street,Croydon,3136,VIC,Australia,CWKQ4,-37.7911153,145.2893689,cached
600 Anakie road,Moorabool,3213,VIC,Australia,CZQUG,-38.0663961,144.3270503,cached
56 Sladen Street,Hamlyn Heights,3215,VIC,Australia,DLGHJ,-38.1234134,144.3209008,cached
Emily Street,Mount Druitt,2770,NSW,Australia,FBZTV,-33.7790498,150.8211403,cached
48-50 Copeland Street,Liverpool,2170,NSW,Australia,MQFEL,-33.9208715,150.9194851,cached
1 Owen Street,Woodend,3442,VIC,Australia,FNZN9,-37.3512974,144.5322942,cached
17 henrietta Street,Hampton East,3188,VIC,Australia,GXK2J,-37.936981,145.0359835,cached
6 Young Street,Sunshine,3020,VIC,Australia,HPJ5G,-37.7873597,144.8124186,cached
44 Hodge Street,Hurstville,2220,NSW,Australia,PSZD5,-33.9566088,151.0992945,cached
99 West High Street,Coffs Harbour,2450,NSW,Australia,AM8KX,-30.2955769,153.1109378,cached
2/50 Montgomery Road,Heidelberg Heights,3081,VIC,Australia,JI4KG,-37.7514448,145.0515749,cached
Charles St,Charlestown,2290,NSW,Australia,BUGUH,-32.9673785,151.6967015,cached
19 Eric Street,Preston,3072,VIC,Australia,JKG98,-37.7381684,144.9827973,cached
"27 Leicester Street, Narellan, NSW",Narellan,2567,NSW,Australia,BVZ4B,-34.0444592,150.7406806,cached
38 Mustang Close,Hillvue,2340,NSW,Australia,EPZQX,-31.1213577,150.9214836,cached
